x	y
15.304093516284334	-0.9065225608180613
17.18652026605311	-0.10206529606543535
15.807172856839243	0.11269103033545624
14.611703128916409	-0.6611683537958475
16.55139713153559	-0.4928534157392105
12.087805490705694	-0.8180734544131342
12.63410372616392	-0.6487521211034979
4.934065483584419	0.7248710297672869
16.777019036486056	-0.9840656019812244
10.148390354616051	-0.8999302296572018
8.104724038003955	-0.6941611120264857
15.998202154824016	-1.066969295700867
4.796075778760828	0.23596231615646546
14.326851888966127	-0.24059618347407286
9.333093586233957	-0.3368988509064641
13.61001679163468	-0.9763555945274731
13.474069421733034	-0.8910506884412273
16.952966319919543	-0.685828993936636
16.9008011822466	-0.86194506622553
14.363012023179957	-0.8090075601671726
7.286896896676694	-0.10197080042015072
16.13154228022814	0.32278288270742994
8.549029960797371	-0.2532356065979158
6.570251625328675	-0.2886346774361075
5.4084549476281065	0.1374387151002714
8.969633510524044	0.6314877170300965
14.166994849087324	-0.018619719394801892
4.85694876092618	-0.2333973194694554
11.041525567726799	0.7054691266903321
11.498694809227649	0.544920874965735
10.717713226494977	0.441006904512933
15.204751518395765	-0.374827569814583
5.901143547228955	-0.4936656027146691
4.867531025528182	-0.09187975966576256
5.527048360394803	-0.009840166347988344
8.649666292371677	-0.4835672280651805
14.710018740884248	-0.5182821498878712
16.326027020638907	-0.6091807408730764
17.102157758644342	-0.41153050322506335
12.726515133340206	-0.7331205953254352
