x	y
-0.44592672953432455	1.358935334001387
-0.9339404429392871	0.5911044003726609
-0.08323505114211627	0.41847250737602076
0.0953821042920644	0.27967184138462786
-0.6071806720649701	0.18998214978612726
-0.6322078439357315	0.27122575193744
-0.7940559713943056	1.5447732372676755
-0.5793759742092953	1.6620676989427379
-0.23852455348406987	1.6181834825233012
0.7404018935079248	1.3735354181873156
-0.3511528130728273	1.4723448438887674
0.6582718981278999	1.5256013692071535
-0.9790409597533802	0.6369048699054931
-1.063897477061019	0.3184550943175483
0.15471397574143153	1.7701877328075317
-0.8842861081283617	1.6752867480068871
-0.8337733398220573	0.7638499449320797
-0.8974032865089672	0.2916807208532667
-0.10441348156661201	0.3274173237287042
-0.8256223264471438	1.258678135632176
-0.7682547309574764	1.0321430585310811
-0.6831201930755811	0.07163194975963325
-0.626773327816935	0.44002549964686644
0.2839781289150436	1.6604860776335315
0.520798317506104	1.6971316786954826
-0.5452415285135884	1.0851850886309573
0.5882417913199167	1.5500557926228
0.7415811016372063	1.2985121707707246
0.3397372092769322	0.8386356668660886
-0.10679527018798995	1.7840110004700378
0.26294322492851374	1.6041881807583873
0.06237408627232677	0.545619495753818
0.02351380468835207	0.7964794432012008
0.6202636155989463	0.9057741717310124
-0.5662140048623836	0.7402521888772545
0.38376570940155985	0.5071221018988038
0.5354181094623083	1.0976080777713493
-0.005142238582475089	0.6782807231706008
0.6135871145018359	1.449341853626242
0.7739256930418414	1.471334524177507
0.6937199670521821	1.1265716917845763
-0.6549184387493647	1.4007305523218605
-0.827069081040166	0.5604376445501089
0.5899182754151826	1.2978447478332804
0.5343841181660676	1.2263340359518067
-0.38352151528918577	0.5420438477906904
0.5438763453608362	1.8230886159251576
0.029725203347049867	1.638569153144689
-0.5500911707385462	0.6515741442594197
-0.7563180494230713	0.707465739988942
-0.5491680110113139	1.0334451362823416
-0.7880772634185629	1.3753424084993893
